"K-Means Cluster 0, x","K-Means Cluster 0, y","K-Means Cluster 1, x","K-Means Cluster 1, y","K-Means Cluster 2, x","K-Means Cluster 2, y","K-Means Cluster 3, x","K-Means Cluster 3, y"
"0.015198394229548697","0.29295175695047704","","","","","",""
"-0.3865895755257957","-0.4065344058397229","","","","","",""
"-0.2322902424667038","-0.28030446885558685","","","","","",""
"-0.3384875800640655","-0.42147131595613224","","","","","",""
"-0.337552549147958","-0.38456373645725656","","","","","",""
"-0.26635546978127095","-0.2135602671845323","","","","","",""
"-0.3329894361244678","-0.34527625718227484","","","","","",""
"-0.39108990876467603","-0.4154302570160707","","","","","",""
"-0.22277986370547193","-0.21655275835832527","","","","","",""
"0.05297478127432028","0.32293094502018826","","","","","",""
"-0.07675771169902186","0.2952167840923585","","","","","",""
"-0.2837630033456956","-0.4714386662426028","","","","","",""
"-0.20320563239699307","-0.08873138777450677","","","","","",""
"-0.08192788362514944","0.05283493155450499","","","","","",""
"0.18087721491952843","0.5757704491301228","","","","","",""
"-0.3844119949261949","-0.4022299617218529","","","","","",""
"-0.30079289990716196","-0.23693930760680307","","","","","",""
"0.2140620688197804","0.44567879555253775","","","","","",""
"-0.3054132843440154","-0.3341341204953157","","","","","",""
"-0.339231833843084","-0.357615663653028","","","","","",""
"-0.3462000917611985","-0.37138988482900875","","","","","",""
"0.20548300323625238","0.21156750084801848","","","","","",""
"-0.04272198776214401","0.10292464657383064","","","","","",""
"0.032650695679243655","0.28275613325577204","","","","","",""
"-0.2706473176716551","-0.31143150868958613","","","","","",""
"-0.3749124990199452","-0.47283972381643186","","","","","",""
"0.12904493021536378","0.4732995261945288","","","","","",""
"-0.3309253709108278","-0.38588995264103687","","","","","",""
"-0.07649688388099449","0.07281102357940951","","","","","",""
"-0.32976399459118816","-0.3835942491117979","","","","","",""
"-0.22353515218329523","-0.5311607151382417","","","","","",""
"0.8810383283919242","0.012668593112274022","","","","","",""
"-0.2938633494788043","-0.35259015807748384","","","","","",""
"-0.39326748936400036","-0.41973470113339395","","","","","",""
"-0.31295569460957756","-0.30567537130071504","","","","","",""
"0.027612476954266767","-0.03471482690968844","","","","","",""
"-0.03438909534197157","0.06619484332712204","","","","","",""
"1.776316492072521","-0.2846482824646546","","","","","",""
"-0.24191104653939957","-0.20240229329650425","","","","","",""
"-0.37381443600892994","-0.3812816670164535","","","","","",""
"0.003407802338013706","0.31433893535110075","","","","","",""
"0.11536710180460817","0.4909561863594792","","","","","",""
"-0.39036404856490126","-0.4139954423102964","","","","","",""
"-0.07000314484607605","-0.2274757495878341","","","","","",""
"0.4709681545180999","0.6399782908890889","","","","","",""
"-0.2663238131270003","-0.2581914438194625","","","","","",""
"-0.38034717780745614","-0.39419499936951646","","","","","",""
"-0.29358449998619757","-0.3567716533953369","","","","","",""
"0.17057419477521987","0.540477907980991","","","","","",""
"-0.3617651566918388","-0.3574637428989585","","","","","",""
"-0.10311690879226153","-0.16438622609847844","","","","","",""
"-0.2899235423324168","-0.39422875650118033","","","","","",""
"-0.3051326194678423","-0.3717312699212202","","","","","",""
"1.3976293454918343","-0.8045842198312212","","","","","",""
"0.1567540413567815","0.5727959696338224","","","","","",""
"-0.2878911337730474","-0.39021127532501204","","","","","",""
"-0.3370090763666585","-0.353117519148345","","","","","",""
"0.15472183586611143","0.3452802972999635","","","","","",""
"-0.37410478008883985","-0.38185559289876325","","","","","",""
"1.7121450118327868","-0.8165870050315827","","","","","",""
"-0.36365239321152987","-0.36119426113451875","","","","","",""
"1.4969531632165725","-1.0106625353699596","","","","","",""
"-0.40328436012172214","-0.4395351440747208","","","","","",""
"-0.34294865120455803","-0.4241656166884279","","","","","",""
"-0.33444115652429385","-0.34814588659437024","","","","","",""
"0.10355796449031163","0.33353169527736026","","","","","",""
"0.2876628073832461","0.3874871163356732","","","","","",""
"-0.1826097481450255","-0.22679431960988486","","","","","",""
"0.15231937808282878","0.2565709070378097","","","","","",""
"0.28536537002146184","0.8293585917048925","","","","","",""
"0.09939817740867801","0.4593902628306932","","","","","",""
"-0.2461634449948728","-0.39711526447856904","","","","","",""
"-0.3871702636856156","-0.4076822576043424","","","","","",""
"-0.3909447367247211","-0.4151432940749159","","","","","",""
"-0.23128514907255038","-0.23252971785331894","","","","","",""
"-0.28660392916719263","-0.23858749550923583","","","","","",""
"0.3927252830106771","0.6167257535992055","","","","","",""
"0.06839270895249842","0.26936460567734927","","","","","",""
"0.19198084805961566","0.2848492803343825","","","","","",""
"-0.26948594135201537","-0.309135805160347","","","","","",""
"-0.14599473741986854","-0.19911083506967622","","","","","",""
"-0.2858903818680318","-0.34156261751303496","","","","","",""
"-0.8283850004047857","1.4899386628656213","","","","","",""
"-0.31604554119211403","-0.3082270794109491","","","","","",""
"-0.017787315496792726","0.27244234593975514","","","","","",""
"0.10886601666029727","0.43341167737137637","","","","","",""
"0.34632892775578494","0.7895520888354849","","","","","",""
"-0.2735812077785672","-0.3786760711802289","","","","","",""
"0.05448784977037141","0.19718498668981088","","","","","",""
"-0.39036404856490126","-0.4139954423102964","","","","","",""
"-0.21740078462658696","-0.15946657042007933","","","","","",""
"0.1083682571868547","0.5218177293581399","","","","","",""
"-0.31140155649559426","-0.34277232591412926","","","","","",""
"2.2359629428475505","-1.1636562305021558","","","","","",""
"-0.23571340686462003","-0.24215095295857175","","","","","",""
"-0.3172791991542323","-0.3589154361708384","","","","","",""
"-0.09528492758686694","-0.36703479135320205","","","","","",""
"-0.18847994305219942","-0.14901048398613956","","","","","",""
"0.13877145689292655","0.49252604325305355","","","","","",""
"-0.145704393339931","-0.19853690918731187","","","","","",""
"-0.06817371645486539","-0.4253602936020172","","","","","",""
"1.8088472397877173","-1.4252633624892104","","","","","",""
"-0.34169975852231826","-0.36249403365266086","","","","","",""
"-0.3430459288855534","-0.4968634927435796","","","","","",""
"0.11397869471326776","0.3988242036774134","","","","","",""
"0.08813807159962621","0.3477448001485651","","","","","",""
"-0.17973796399985684","-0.1764238841512889","","","","","",""
"1.5869904765054803","-0.3096534726446263","","","","","",""
"-1.0950509007712381","0.9289369764493672","","","","","",""
"0.18752071342082668","0.49972431825432573","","","","","",""
"-0.2687284244976104","-0.35233216708983467","","","","","",""
"-0.38978336040508144","-0.4128475905456769","","","","","",""
"-0.007917581991137455","0.2526025914679279","","","","","",""
"-0.2980848332250779","-0.3656675045716849","","","","","",""
"-0.33008599532536864","-0.3395369983591772","","","","","",""
"0.12567431664201853","0.5113305551826781","","","","","",""
"-0.33211840388473807","-0.3435544795353456","","","","","",""
"-0.10825000702936745","-0.12450047036503456","","","","","",""
"-0.39297714528409045","-0.4191607752510841","","","","","",""
"0.06095924347239609","0.3387139067848","","","","","",""
"-0.3678307257158698","-0.414147363063819","","","","","",""
"-0.28998685564104104","-0.30496640323044116","","","","","",""
"0.23667832530267588","0.3735049792750842","","","","","",""
"0.2952173754238284","0.33468143178294774","","","","","",""
"0.9226410176288391","-0.4569481127268316","","","","","",""
"-0.12021742761456343","-0.05876907827035392","","","","","",""
"0.14565019351219932","0.3723007513268728","","","","","",""
"-0.4057522848009563","-0.44441351407435353","","","","","",""
"-0.37787925312794524","-0.3893166293693368","","","","","",""
"-0.19242048230077152","-0.20126717312445935","","","","","",""
"-0.35868488719815445","-0.39606869776996834","","","","","",""
"0.07718532189791966","0.07596721147909324","","","","","",""
"0.15554266602870911","0.21282158210013463","","","","","",""
"-0.13960716766143566","-0.1864844656580416","","","","","",""
"-0.34210361798818917","-0.40798609911160255","","","","","",""
"0.180317035072093","-0.8922632418036627","","","","","",""
"-0.9116360601094309","1.3754085738528443","","","","","",""
"0.11060808114003334","0.43685523266578186","","","","","",""
"-0.15036301342979966","-0.20438902156833577","","","","","",""
"0.034329446850355376","0.3754620418209165","","","","","",""
"-0.16155980235025705","-0.18518469313985822","","","","","",""
"0.043108152385813704","0.3489022040944845","","","","","",""
"-0.2491116536799617","-0.1347805005492702","","","","","",""
"0.22212085552579378","0.5415966562890713","","","","","",""
"0.09690974209408633","0.23634698887692576","","","","","",""
"1.6328709972979878","-0.5171723069897729","","","","","",""
"0.11339800655344792","0.39767635191279394","","","","","",""
"-0.3423939620680991","-0.40856002499391236","","","","","",""
"-0.2517432958220508","-0.318757502973074","","","","","",""
"-0.3207633281134278","-0.36580254675910223","","","","","",""
"-0.3447800280162792","-0.3238890787821978","","","","","",""
"-0.08324281511557675","-0.3412519814561192","","","","","",""
"-0.3870250916456606","-0.40739529466318747","","","","","",""
"0.011310405804758863","0.2405725809038183","","","","","",""
"0.3976710832658043","0.5126640984933588","","","","","",""
"-0.2673902194840577","-0.3943806772548847","","","","","",""
"0.5583384814488583","-0.9020378094214777","","","","","",""
"0.8094255986890508","-1.1120634531402267","","","","","",""
"0.2851048731766769","0.7817846879552661","","","","","",""
"-1.1146051174018994","0.7954227126113561","","","","","",""
"-0.08533846328418422","-0.21323550000417993","","","","","",""
"0.09467081339815235","0.3606581325016279","","","","","",""
"0.22879302430707765","0.47132114966228544","","","","","",""
"-0.3692059154243165","-0.4151429132879713","","","","","",""
"-0.3261744664351441","-0.36046916284585967","","","","","",""
"-0.31248852183544207","-0.3494456591121807","","","","","",""
"0.01418218994986393","0.2909430163623928","","","","","",""
"-0.3513127698145289","-0.33680241113471404","","","","","",""
"-0.383831306766375","-0.4010821099572334","","","","","",""
"0.9086524225417572","0.4310489377477788","","","","","",""
"-0.33223191927069906","-0.3884726191119775","","","","","",""
"-0.05109474832058926","-0.7713149261070928","","","","","",""
"-0.3870250916456606","-0.40739529466318747","","","","","",""
"-0.38949301632517147","-0.4122736646633671","","","","","",""
"-0.26643732851268487","-0.3031095833955479","","","","","",""
"0.09667156530352786","0.4093067903132735","","","","","",""
"0.22087008401231126","0.34195490562748326","","","","","",""
"-0.3746854682486597","-0.3830034446633828","","","","","",""
"-0.23440450975796825","-0.3738712662439307","","","","","",""
"0.30743244817488546","-0.30296261632557925","","","","","",""
"-0.3205864994194788","-0.41014676045342435","","","","","",""
"0.07260466332361618","0.31703976544335316","","","","","",""
"-0.30088910790380413","-0.2816523451558273","","","","","",""
"-0.28274679906573424","-0.46942992565397174","","","","","",""
"0.055184018527915144","0.282604212502581","","","","","",""
"-0.3000353830527567","-0.2801356695362907","","","","","",""
"-0.339231833843084","-0.357615663653028","","","","","",""
"-0.02402971321513242","0.2601029394695487","","","","","",""
"-0.37003996296982455","-0.37382063054588","","","","","",""
"0.044845147036289744","0.306861020314422","","","","","",""
"-0.37628236068844084","-0.38616003701663326","","","","","",""
"-0.23976249382764464","-0.3831366022633781","","","","","",""
"-0.2596716708326822","-0.283485525656929","","","","","",""
"1.257889685828125","0.046632846155633276","","","","","",""
"-0.2620505106594058","-0.33913187179616366","","","","","",""
"-0.31477470776715594","-0.39864719045938374","","","","","",""
"0.277152067632595","0.7213705495551771","","","","","",""
"0.3927191050415021","0.2847612418168498","","","","","",""
"-0.3803155211528258","-0.4388261760047786","","","","","",""
"-0.37163685540960567","-0.3769772228991304","","","","","",""
"0.03380467259554633","-0.1565559132863065","","","","","",""
"0.25400096577863535","0.362751279579415","","","","","",""
"-0.19217255735958666","-0.06692220424509598","","","","","",""
"-0.24832248017147954","-0.222608039114071","","","","","",""
"-0.014303186537597209","0.2793294565280188","","","","","",""
"-0.2884216198558071","-0.25717863424280724","","","","","",""
"-0.1709050649317413","-0.02208230025245053","","","","","",""
"-0.32395711299271346","-0.37211573146505617","","","","","",""
"-0.021561788535898217","0.2649813094691815","","","","","",""
"-0.38775095184543545","-0.4088301093689618","","","","","",""
"-0.3714916833696507","-0.37669025995797545","","","","","",""
"-0.3887671561251201","-0.41083884995704595","","","","","",""
"-0.10613573973810296","-0.03093367297669074","","","","","",""
"1.372489547726652","-0.9666436660050538","","","","","",""
"-0.10301825254651034","0.020490238918851714","","","","","",""
"-0.30232647903804205","-0.3293582532302459","","","","","",""
"1.2046897931971432","-0.9833096362339308","","","","","",""
"-0.2779375763242266","-0.28114847911349294","","","","","",""
"-0.2746619327136104","-0.18528597819564488","","","","","",""
"-0.3623917665062926","-0.35813753490193784","","","","","",""
"-0.2035145218998114","-0.268116983138702","","","","","",""
"0.0892361346110013","0.4393028569482116","","","","","",""
"0.18462934373859752","0.3549334215807541","","","","","",""
"0.09162220055882167","0.3546319107368289","","","","","",""
"-0.3714916833696507","-0.37669025995797545","","","","","",""
"-0.3640562526767643","-0.40668632659324544","","","","","",""
"-0.06195365161148957","-0.031620851781357685","","","","","",""
"-0.33679556581820363","-0.3081061170175862","","","","","",""
"-0.3853965425515258","-0.448869878945746","","","","","",""
"0.10341279245035674","0.3332447323362055","","","","","",""
"-0.29036598256567764","-0.35035242544025397","","","","","",""
"-0.34765181216102464","-0.3742595142411043","","","","","",""
"0.06107275885808049","0.3836320463608853","","","","","",""
"0.5468116084322383","-0.893759825541555","","","","","",""
"-0.05076409995709635","0.033894240348803804","","","","","",""
"-0.35639379121322895","-0.3468461140756814","","","","","",""
"1.1848937909433186","-1.4411675501180994","","","","","",""
"-0.38034717780745614","-0.39419499936951646","","","","","",""
"0.11647827604713247","0.3590713970417844","","","","","",""
"-0.06738023925928086","-0.3565690832835569","","","","","",""
"-0.27166352195161647","-0.31344024927821695","","","","","",""
"-0.020311001857854314","-0.3082163786563812","","","","","",""
"1.7630170334553439","-1.4769268618911522","","","","","",""
"0.01914229655926609","-0.1855391703445892","","","","","",""
"-0.8148693393695454","0.2874693372884021","","","","","",""
"1.958955554890812","-0.2689529724289372","","","","","",""
"0.041323845590010885","0.21867490180091198","","","","","",""
"0.013891845869954034","0.2903690904800831","","","","","",""
"-0.34448968393636936","-0.32331515289988816","","","","","",""
"-0.02983659481388385","0.24862442182226","","","","","",""
"-0.14278240711758883","-0.013985980881354311","","","","","",""
"-0.6634597806051399","-1.9500930542428239","","","","","",""
"-0.3880412959253453","-0.4094040352512715","","","","","",""
"1.2126946841324016","-0.6931023299316309","","","","","",""
"-0.12517376359383978","-0.46425958658881733","","","","","",""
"-0.3462000917611985","-0.37138988482900875","","","","","",""
"-0.3883316400052553","-0.4099779611335813","","","","","",""
"-0.3500062214549343","-0.3342197446643202","","","","","",""
"-0.3430972684746434","-0.4098981380509689","","","","","",""
"0.20134088375350118","-0.45109804089044714","","","","","",""
"0.0732674878512154","-0.6595681783694264","","","","","",""
"-0.34266686305451655","-0.4980852236974193","","","","","",""
"0.261463147526945","0.7351011267369332","","","","","",""
"-0.3977678226028805","-0.4286305523097419","","","","","",""
"0.7325800657546988","-1.3228239009264622","","","","","",""
"0.030446817353157362","-0.18383349480375394","","","","","",""
"0.012586245367426224","0.24478669921706217","","","","","",""
"0.21159761887764364","0.502400946874758","","","","","",""
"-0.39442886568391666","-0.42203040466317976","","","","","",""
"-0.38208924228691565","-0.39763855466337494","","","","","",""
"0.3662004072476368","0.40576196362344635","","","","","",""
"-0.08597540955630548","0.04700233793298727","","","","","",""
"0.04357843788833793","0.3070235994436357","","","","","",""
"-0.008601186009315876","0.04609798864084513","","","","","",""
"-0.309585081036343","-0.34370640028908317","","","","","",""
"0.04146012239535302","0.12945530595217028","","","","","",""
"-0.10044237352534847","-0.06437329490600092","","","","","",""
